"att1","att2","att3","att4","att5","att6","att7","att8","att9","att10","att11","att12"
6,-0.61043,1.8708,-0.81872,0.36852,-0.60603,1.6858,0.86685,0.79171,1.2368,0.972661,1
6,0.015444,0.42142,-0.64157,-0.090567,-0.10283,0.37496,0.86685,0.065966,0.11577,0.972661,1
6,-1.8866,0.41412,-2.2902,-0.89436,-1.0756,2.8426,0.062377,0.63217,-0.46092,0.075799,1
6,0.051255,2.3195,0.11661,0.31911,0.11838,0.62306,0.013829,0.56095,0.33051,0.042947,1
6,0.21176,0.64662,0.068487,-0.17286,-0.33252,1.8858,0.001706,0.3163,0.56209,0.002233,1
7,-4.4571,0.046185,-50.386,-6.7857,-5.0571,5.6714,0.00396,0.32857,-0.92481,0.004016,1
7,-0.5307,5.6525,-1.6035,0.13895,-0.4018,0.30053,3.6864,0.16882,-0.47717,3.6864,1
7,-0.24518,0.62341,-0.30908,-0.33431,-0.13082,1.9636,0.012537,0.55342,-0.095768,0.015618,1
7,-0.44706,0.10243,-5.1723,-0.94602,-0.51903,0.51073,0.026832,0.10796,-0.054319,0.026921,1
7,-0.2779,0.39131,-0.17378,-0.41582,-0.22629,1.7422,-0.013065,0.26732,-0.026256,-0.019641,1
7,-0.3074,0.87054,-0.13772,-0.082922,-0.42539,0.78393,0.86685,0.55763,0.32438,0.972661,1
7,0.10834,3.277,0.1844,0.6128,0.2383,1.3536,0.1735,0.88193,1.5849,0.24559,1
7,-0.1381,2.0594,0.20276,0.33763,-0.29463,1.2064,0.86685,0.65632,0.45825,0.972661,1
7,-0.11836,0.60356,-1.1925,-0.57954,-0.036749,2.2217,0.001842,0.8823,-0.38527,0.001925,1
7,-0.6593,0.32759,-2.3776,-0.11759,-0.62462,0.049749,0.86685,0.057286,0.65214,0.972661,1
7,-0.86831,0.25948,-6.8052,-0.50892,-1.0329,1.5075,0.033333,0.17833,-0.57739,0.033932,1
7,-0.33749,0.13136,-0.18654,-0.88389,-0.20957,0.57388,0.068427,0.13367,-0.090154,0.070909,1
7,-0.17473,0.12673,-0.72247,-0.82819,-0.11163,0.12168,0.10317,0.12019,0.054424,0.10317,1
7,-0.66678,4.1068,-1.8819,0.7565,-2.1481,0.51268,1,1,3.1068,1,1
7,-0.36748,0.16817,-7.250397,-0.21656,-0.34949,0.14488,0.005628,0.043782,2.8411,0.005628,1
7,-0.15582,0.3955,-0.18911,-0.14742,-0.031217,0.26858,0.062942,0.096454,0.018959,0.10063,1
7,-1.4414,0.1381,-5.6526,-4.1955,-0.45081,0.72063,0.012685,0.67226,-0.79546,0.012741,1
7,-0.18374,1.2612,-0.098462,0.16658,-0.22288,1.7442,0,0.80426,0.47759,0,1
7,-0.33614,0.27074,-1.0414,-1.1362,-0.19919,0.96595,0.86685,0.42182,-0.38129,0.972661,1
7,-2.911,1.826,-2.5367,0.036871,-0.084472,0.06604,0.86685,0.081511,-0.4573,0.972661,1
7,0.040908,2.9948,0.08906,0.41993,0.053019,0.31981,0.86685,0.63044,0.41421,0.972661,1
7,-4.8684,0.70124,-20.752,-0.3319,-2.3869,0.47291,0.020711,0.77902,-0.72991,0.057276,1
7,-0.36976,0.25407,-0.74608,-0.182,-0.29982,0.37711,0.03644,0.061991,2.527,0.042345,1
7,-0.56764,0.024256,-4.8876,-3.5793,-0.22626,0.36662,0.01164,0.088978,-0.7817,0.012673,1
7,-0.07901,1.2578,-0.60631,0.13733,-0.12614,0.63004,0.059266,0.67006,0.013711,0.085296,1
7,-1.1132,0.9095,-1.1687,-0.079961,-0.52716,1.2058,0.036412,0.80356,-0.20137,0.051604,1
7,-0.728,0.19408,-5.0113,-3.0352,-0.77557,2.0181,0.016734,0.73092,-0.7422,0.016734,1
7,-0.18316,0.96136,0.16811,-0.019805,-0.26089,1.027,0.006338,0.49281,0.64822,0.007421,1
7,-0.17318,2.5779,-0.43775,0.36393,-0.18077,0.63847,0.17551,0.59457,2.4095,0.22318,1
7,-1.6874,0.57387,-1.4552,-0.66182,-1.0434,5.2352,0.079676,0.89127,-0.35612,0.079676,1
7,-0.2681,1.3242,-0.26648,0.13243,-0.23013,2.8154,0.86685,0.54091,0.74379,0.972661,1
7,-0.00678,1.5549,0.071836,0.28788,0.001829,1.4725,0.86685,0.80672,0.75702,0.972661,1
7,-1.4214,0.17361,-1.358,-1.6784,-0.63116,1.0828,0.86685,0.35259,-0.52104,0.972661,1
7,-0.79328,2.196,-1.2507,0.41903,-0.77985,0.41791,0.86685,0.7694,0.2243,0.972661,1
7,-1.5315,0.90501,-2.2461,-0.065421,-1.4698,0.3028,0.86685,0.62326,0.30665,0.972661,1
7,0.020451,2.2354,0.097386,0.36324,0.04965,1.579,0.10343,0.65726,0.9726,0.16757,1
7,0.068282,1.4008,0.097961,0.25514,0.10826,1.1994,0.01045,0.89174,0.56774,0.01045,1
7,-0.004586,3.152347,-0.008663,-1.396248,-0.012926,0.30501,0.86685,0.532019,0.26917,0.972661,1
7,0.017553,1.1873,0.010299,0.046174,0.020398,0.89018,0.86685,0.29263,1.3635,0.972661,1
7,-0.73406,2.5973,-0.79608,0.40958,-0.7332,0.06807,1.2112,0.66599,1.8606,1.6513,1
7,-0.39137,2.9629,-0.41218,0.4165,-0.38122,0.78706,0.86685,0.62868,3.0956,0.972661,1
8,-3.8119,0.13852,-5.622,-3.3506,-0.99959,1.7352,0.040064,0.53875,-0.74289,0.040064,1
8,-11.867,0.037356,-44.41,-9.5714,-9.2952,4.6857,0.00087,0.37143,-0.91094,0.000958,1
8,-0.1395,0.14352,-1.8285,-0.42813,-0.12805,0.4073,0.00884,0.071741,0.63713,0.010802,1
8,-0.62073,0.69241,-2.4514,-0.33049,-0.67813,1.5835,0.034766,0.74397,-0.40489,0.054371,1
8,-0.24172,4.6829,-5.7018,0.29435,-0.24756,0.2924,0.86685,0.37427,11.512,0.972661,1
8,-0.94883,0.74001,-4.3785,-0.19707,-0.7933,0.85671,0.007064,0.56091,-0.40338,0.015621,1
8,0.008345,3.152347,0.020146,-1.396248,0.071582,0.28134,0.86685,0.532019,0.037704,0.972661,1
8,-0.14502,0.86007,0.030976,-0.060725,-0.016854,1.455,0.001833,0.37324,0.017478,0.003948,1
8,-0.21479,0.50759,-0.57843,-0.28733,-0.1549,0.64926,0.022907,0.29618,0.3258,0.022981,1
8,-0.52252,0.73436,-0.57319,-0.30854,-0.32924,1.9216,0.86685,0.85293,-0.18089,0.972661,1
8,-0.14395,0.77813,-0.72085,-0.023404,-0.13288,0.36568,0.14004,0.082082,0.53673,0.14004,1
8,-0.3438,1.0698,-7.250397,0.05274,-0.35913,2.8438,0.86685,0.80791,0.000577,0.972661,1
8,-0.081858,3.3481,-1.5996,0.70133,-0.2146,0,0.02963,1,2.3481,0.02963,1
8,-1.136858,3.152347,-7.250397,-1.396248,-1.017833,1.364361,0.86685,0.532019,0.48866,0.972661,1
8,4.0845,0.86059,-2.3754,-0.11821,0.017271,2.1605,0.86685,0.72968,-0.33972,0.972661,1
8,-1.0057,0.43207,-1.5101,-0.45425,-0.63747,1.8624,0.000988,0.34558,-0.408,0.001902,1
8,-0.10858,1.1513,-0.034716,0.1128,-0.053461,2.0135,0.024642,0.85847,0.24119,0.026625,1
8,-0.41791,0.28295,-0.68368,-0.8718,-0.44452,2.8328,0.01287,0.34401,-0.17751,0.01287,1
8,-0.097811,0.42357,-0.2814,-0.44986,-0.087339,1.8024,0.86685,0.33056,-0.038519,0.972661,1
8,-0.16164,3.152347,-0.23146,-1.396248,-0.1357,0.32567,0.051069,0.532019,0.23004,0.051361,1
8,0.095871,0.83509,-1.7077,-0.10126,0.22513,1.995,0.009671,0.51275,-0.46132,0.02924,1
8,-0.4157,0.29765,-0.2201,-0.65163,-0.34206,0.94832,0.019753,0.27615,0.051642,0.020246,1
8,-0.44656,0.8683,-0.74308,-0.10142,-0.38265,3.0115,0.86685,0.66869,0.16051,0.972661,1
8,0.02945,0.18945,-2.9796,-2.2747,0.081022,3.012,0.86685,0.53168,-0.64367,0.972661,1
8,-8.9333,0.10435,-796.67,-6.8667,-3.0667,0.26667,0,0.8,-0.86957,0,1
8,-0.58451,1.1141,-3.0141,0.07744,0.006956,1.3969,0.86685,0.75609,0.04431,0.972661,1
8,-2.668,0.048811,-18.048,-3.04,-2.38,3.368,0.003731,0.156,-0.68905,0.003755,1
8,-0.37567,0.90371,-0.96224,-0.062062,-0.30866,0.9032,0.010085,0.58245,-0.038098,0.013421,1
8,-0.12201,3.152347,-0.025139,-1.396248,-0.096404,2.5379,0.86685,0.532019,0.001536,0.972661,1
8,-0.20896,1.055,-1.4471,0.024298,-0.36069,1.0162,0.051082,0.46598,0.60346,0.072127,1
8,0.037572,12.684,-7.250397,0.91726,0.026999,0.069678,1.728,0.99577,5.2675,1.728,1
8,-0.071304,0.16439,-0.34821,-0.41764,-0.02828,0.91797,0.028364,0.082161,0.54472,0.036739,1
8,-2.4488,0.397,-9.3553,-0.87408,-2.3789,0.91053,0.042051,0.57548,-0.43651,0.047498,1
8,-0.067292,0.62884,-0.000488,-0.13351,-0.063242,1.4295,0.86685,0.22619,0.1954,0.972661,1
8,-0.82405,0.16676,-1.2063,-0.73021,-0.76882,1.4917,0.020742,0.14614,-0.30003,0.03179,1
8,-0.41272,1.4922,-0.55587,0.17147,-0.45494,0.59398,0.86685,0.51982,0.36905,0.972661,1
8,-0.14303,0.53346,-0.13837,-0.1815,-0.045459,0.60185,0.00433,0.20753,0.17098,0.008926,1
8,-0.18449,1.1102,-0.11904,0.087854,-0.066769,2.5967,0.050106,0.88535,0.19753,0.052052,1
8,-0.96467,3.152347,-7.250397,-1.396248,-0.97533,0.19622,0.86685,0.532019,1.3053,0.972661,1
8,-0.61148,5.2643,-3.8768,0.71434,-0.62755,0.55584,0.33333,0.88186,3.4499,0.42222,1
8,-0.29261,0.94701,-0.3526,-0.047815,-0.26049,1.0271,0.007665,0.8545,0.08879,0.007802,1
9,0.055156,3.152347,-0.23257,-1.396248,-0.014249,0.33839,0.86685,0.532019,0.1149,0.972661,1
9,-0.52008,0.40363,-2.8815,-0.28581,-0.42169,0.69143,0.86685,0.19344,-0.12118,0.972661,1
9,-0.75024,1.0652,-3.7884,0.037509,-0.82124,1.1506,0.002807,0.61242,-0.70732,0.016684,1
9,-0.29835,1.6413,-0.97907,0.33282,-0.23808,3.0027,0.006465,0.8518,-0.31497,0.006642,1
9,-2.7497,0.1693,-3.6883,-2.3146,-0.10529,0.068998,0.097406,0.47173,-0.6547,0.097406,1
9,-1.136858,0,-7.250397,-1.396248,-1.017833,1.364361,0,0.532019,-1,0,1
9,-0.3774,0.71425,-9.2865,-0.35371,-0.32934,2.0532,0.86685,0.88414,-0.1933,0.972661,1
9,-0.011997,0.97441,-0.94042,-0.020434,-0.34605,3.1865,0.022955,0.77809,-0.19841,0.03444,1
9,-0.033069,0.97344,-1.1512,-0.023236,-0.041163,1.5,9.7e-05,0.85162,0.11003,1e-04,1
9,-0.14121,0.82241,-0.11792,-0.14523,-0.056784,1.3047,0,0.67253,0.015479,0,1
9,-0.48024,0.58816,-1.2827,-0.059435,-0.20122,1.0906,0.0116,0.084879,-0.12448,0.08681,1
9,-0.23557,0.82572,-0.073208,-0.14591,-0.28322,3.4056,0.035904,0.69132,0.027593,0.041733,1
9,-0.24932,0.31429,-1.0208,-0.10373,-0.14506,0.54646,0.012631,0.047542,-0.52584,0.13571,1
9,-0.058864,2.006,0.068305,0.29934,-0.039589,2.1941,0.007908,0.59689,0.62598,0.015812,1
9,0.017975,1.4697,0.15794,0.27257,0.086894,0.46532,0.000944,0.85293,0.41893,0.001126,1
9,-1.136858,3.152347,-7.250397,-1.396248,-1.017833,1.364361,6.8462,0.532019,244,6.8462,1
9,-0.1339,1.0091,0.02888,0.007343,-0.069779,1.5056,0.033349,0.81552,0.23735,0.033349,1
9,-0.4306,0.84649,-0.92768,-0.13325,-0.33301,2.7082,0.86685,0.73474,0.13508,0.972661,1
9,-0.024602,1.836,-0.024602,0.11851,0.029197,0.34623,0.86685,0.26027,0.50236,0.972661,1
9,-0.095951,2.0419,-0.52294,0.30493,-0.36722,0.65526,0.00273,0.59762,0.10942,0.00682,1
9,-0.83581,0.45353,-1.2223,-0.73423,-0.73705,3.32,0.001769,0.60935,-0.37364,0.002103,1
9,-0.2834,0.62966,-0.98541,-0.41729,-0.16,1.6514,0,0.70949,-0.19725,0,1
9,-0.51339,0.66107,-1.5617,-0.047657,-0.24638,0,0.86685,0.092953,1.1271,0.972661,1
9,-0.56843,1.4517,-2.241,0.13751,-0.31017,1.8018,0,0.44194,-0.45345,0,1
9,-0.1662,0.72519,-0.62139,-0.10493,-0.17641,0.38842,0.046111,0.2769,1.288,0.05278,1
9,-0.46292,1.0324,-1.1788,0.012634,-0.44356,1.5451,0.86685,0.40245,-0.40818,0.972661,1
9,0.018744,3.8212,0.018492,0.42732,0.066234,0.53256,0.044558,0.57878,0.33347,0.21833,1
9,0.080642,5.063,0.52908,0.16797,0.10314,0.18811,0.29234,0.20931,17.904,0.29234,1
9,0.14111,1.7564,0.42005,0.19024,0.24988,1.9876,0.86685,0.44176,1.2601,0.972661,1
9,-0.28605,3.152347,-1.2029,-1.396248,0.075242,0.20853,0.001623,0.532019,-0.40478,0.001868,1
9,-0.051272,0.9138,-0.055239,-0.03663,-0.044196,1.3547,0.86685,0.38831,0.3298,0.972661,1
9,-0.30954,1.2895,-0.10704,0.12027,-0.20503,2.3068,0.86685,0.53573,0.32035,0.972661,1
9,-0.69692,0.50192,-1.6127,-0.28137,-0.19844,0.37603,0.004673,0.28354,0.19574,0.006918,1
9,-1.876,0.016705,-63.566,-13.233,-1.4341,0.28682,0,0.22481,-0.93399,0,1
9,-0.27827,1.4001,-0.23692,0.14816,-0.12974,2.3233,0.020657,0.51847,0.17666,0.047407,1
9,-0.41752,0.7619,-3.0605,-0.20965,-0.53287,1.215,0.060239,0.67086,0.002082,0.065904,1
9,-1.1624,0.31958,-1.8355,-1.3681,-0.3298,1.2373,0.10344,0.64258,-0.5538,0.10344,1
9,0.092721,4.0865,0.19803,0.60167,0.18541,1.5331,0.008638,0.79661,0.35843,0.031915,1
9,-0.52114,0.70475,-0.64471,-0.37114,-0.35997,4.7751,0.86685,0.88589,-0.24493,0.972661,1
9,0.84298,2.4102,0.47298,0.57499,-0.54557,0.001279,0.86685,0.98273,1.4525,0.972661,1
9,0.090559,1.8015,-0.36224,0.25064,-0.030785,1.1852,-0.043704,0.56337,1.8874,-0.0484,1
9,-0.2413,0.28252,-1.1947,-0.48597,-0.21648,0.017917,0.000201,0.19136,0.37112,0.000217,1
9,-0.034227,0.70579,-7.250397,-0.017067,0.0872,0.28473,0.50482,0.040942,-0.48558,0.50482,1
9,-1.8829,1.1791,-6.4414,0.12224,-1.8896,1.6095,0.86685,0.80475,0.35092,0.972661,1
9,-0.026498,2.5742,0.002124,0.28354,0.079495,0.96869,0.055253,0.46366,0.68089,0.1825,1
9,-0.087683,2.162,-0.087892,0.23073,-0.071767,0.71446,0.86685,0.4293,-0.080786,0.972661,1
9,-2.3079,0.44306,-7.9154,-1.1123,-2.2261,2.1637,0.002083,0.88488,-0.49931,0.002083,1
9,-0.53724,0.68211,-1.2947,-0.30521,-0.54911,2.7297,0.86685,0.65491,-0.045612,0.972661,1
9,-0.017975,104.3,-28.734,0.97729,-0.040681,0,3.8,0.98675,104.7,3.8,1
9,-0.6064,0.23303,-3.9198,-1.6067,-0.55215,2.6962,0.001955,0.48815,-0.59166,0.002139,1
9,-0.51189,0.59807,-1.4147,-0.23357,-0.5021,1.1056,0.86685,0.34755,0.72082,0.972661,1
9,-1.3485,0.01705,-3.8515,-0.80364,-1.2812,0,0,0.013939,0.07352,0,1
9,0.005037,1.0553,-0.14068,0.047897,0.092435,0.98948,0.004782,0.91384,0.11318,0.004961,1
9,-0.036963,1.2118,-0.032058,0.10014,-0.021591,1.2236,0.056026,0.57291,0.14497,0.10199,1
9,0.16847,2.7913,-0.22665,0.25176,0.16542,0.49437,0.47329,0.3923,2.5562,0.63606,1
9,-0.099097,0.70057,-0.082071,-0.094927,-0.10132,1.165,0.86685,0.2221,0.32225,0.972661,1
9,0.084294,3.8348,0.12113,0.67905,0.13933,1.8379,0.86685,0.91859,0.23683,0.972661,1
9,-1.3028,2.4724,-2.1347,0.52745,-1.0866,0.45331,2.3223,0.88568,1.7915,2.3223,1
9,-0.004398,1.9482,-0.035849,0.27867,0.0768,2.4543,0.02962,0.57257,0.03317,0.092296,1
9,0.34594,0.90685,-0.40428,-0.094641,0.19447,3.7074,0.004466,0.92135,-0.078638,0.004466,1
10,-94.368,0,-512.79,-0.36842,-185.68,0,0,0,-0.95711,0,1
10,-0.23543,0.81438,-2.0659,-0.17192,-0.14916,1.3012,0.060269,0.75428,-0.4914,0.061618,1
10,-0.29974,4.3128,-0.73345,0.52838,-0.20114,1.2088,0.86685,0.68788,-0.17661,0.972661,1
10,-0.42177,0.71474,0.000611,-0.33384,-0.45477,3.2286,0,0.83644,-0.17489,0,1
10,-0.1413,2.8988,-0.79335,0.3079,-0.095194,0.43372,0.006121,0.47006,0.69347,0.022289,1
10,0.69002,1.6251,-1.0328,0.26201,-0.17007,1.4755,0.011531,0.68113,0.24224,0.021401,1
10,-0.096384,2.0049,-0.050958,0.3702,-0.066506,2.3612,0.054542,0.73859,0.56552,0.092701,1
10,-0.21888,0.31058,-0.073139,-0.50898,-0.11363,0.88746,0.007422,0.22929,0.23359,0.008125,1
10,0.021409,1.5329,0.027175,0.31156,0.049278,1.8615,0.014287,0.89616,0.19456,0.020241,1
10,-1.5712,1.2736,-2.7896,0.12441,-0.87486,0.59533,0.86685,0.57906,0.083553,0.972661,1
10,-0.097895,2.4751,-1.4213,0.084623,0.042947,0.28478,0.86685,0.14199,-0.34372,0.972661,1
10,0.002498,0.52019,-0.51801,-0.35538,0.061747,1.6729,0.023158,0.38529,0.075152,0.027729,1
10,-0.39675,0.62596,-1.9699,-0.34235,-0.27977,4.3778,0.00063,0.57293,-0.2332,0.000812,1
10,-0.26649,0.28699,-2.2322,-1.0554,-0.17678,1.1266,0.006494,0.4248,-0.50907,0.008913,1
10,-0.76525,0.4429,-0.60673,-0.63889,-0.20017,0.97027,0.033821,0.50791,-0.24578,0.037751,1
10,-0.014502,1.0474,0.052067,0.041191,0.052839,2.5913,0.02508,0.90967,0.091338,0.026379,1
10,0.78928,1.897,0.025878,0.3167,-0.038817,0.5077,0.86685,0.66975,1.8325,0.972661,1
10,-0.17883,1.305,-0.23919,0.18791,-0.035935,1.6722,0.00044,0.80404,0.17506,0.000608,1
10,-0.45664,3.152347,-0.69932,-1.396248,-0.02879,0.76841,0.86685,0.532019,-0.30433,0.972661,1
10,-0.40688,1.4075,-0.639,0.19186,-0.36032,1.2065,0.86685,0.66262,0.65033,0.972661,1
10,-1.136858,3.152347,-7.250397,-1.396248,-1.017833,1.364361,0.44554,0.532019,1.5392,0.44554,1
10,-0.58271,0.47506,-0.19371,-0.5195,-0.58981,1.8041,0.002448,0.47012,-0.095602,0.002491,1
10,-0.62391,3.152347,-4.8506,-1.396248,-0.27629,0.15472,0.86685,0.532019,-0.73495,0.972661,1
10,-0.26835,3.152347,-1.4304,-1.396248,-0.079978,0.078521,0.86685,0.532019,-0.41052,0.972661,1
10,-0.062647,1.2506,-0.087691,0.11083,0.007565,6.1515,0.028943,0.5531,0.18699,0.055131,1
10,-0.11138,0.77899,-1.4759,-0.15906,-0.065966,1.0423,0.86685,0.56062,0.040719,0.972661,1
10,-0.23819,0.96553,-0.76782,-0.02513,-0.1882,1.038,0.001036,0.70391,0.26372,0.001124,1
10,-0.018058,3.152347,0.051088,-1.396248,0.086036,0.66596,0.86685,0.532019,0.19828,0.972661,1
10,-0.02299,2.2775,0.022275,0.44479,0.049434,3.1821,0.055987,0.79297,0.24684,0.056791,1
10,-0.2467,3.152347,-0.21003,-1.396248,-0.018392,2.636,0.86685,0.532019,0,0.972661,1
10,-0.1018,1.1125,-0.092994,0.073444,-0.023444,1.9447,0.001466,0.72608,0.0618,0.00198,1
10,-0.88461,1.2807,-1.4363,0.16061,0.00808,0.71694,0.86685,0.7328,-0.42993,0.972661,1
10,-0.42258,1.1473,-1.4679,0.087943,-0.29801,2.039,0.008073,0.68479,0.30554,0.009773,1
10,-1.1263,1.9033,-1.5115,0.24636,-1.1173,0.92297,1.8295,0.51908,2.6667,1.8295,1
10,-0.041782,3.8649,-0.20638,0.51386,-0.033068,1.1813,0.047549,0.69322,0.76721,0.067611,1
10,-0.22689,1.969,-0.37077,0.33756,-0.19615,1.5016,0.21294,0.6859,0.9871,0.30763,1
10,-0.1865,0.71467,-0.30639,-0.31069,-0.008072,3.6772,0.036098,0.77821,-0.099263,0.036253,1
10,-1.2062,1.8114,-3.6908,0.10923,-1.0638,1.1369,0.86685,0.24385,0.41151,0.972661,1
10,-0.20224,0.55359,-0.59403,-0.36631,-0.13672,0.37629,0.003057,0.45427,0.18918,0.003133,1
10,-0.01083,0.15904,-3.6318,-1.2599,-0.37906,0.49097,0.071149,0.23827,-0.35027,0.073092,1
10,-0.31598,0.64772,-0.38001,-0.48414,-0.064333,1.9237,0.003883,0.89019,-0.27896,0.003919,1
10,-0.13559,7.375,-15.424,0.86441,0,0,7.375,1,6.375,7.375,1
10,-0.036803,4.7671,-1.2808,0.40391,-0.000594,0.75162,0.21066,0.51113,-0.066407,0.57964,1
10,-1.136858,3.152347,-7.250397,-1.396248,-1.017833,1.364361,0.86685,0.532019,0.3519,0.972661,1
10,-0.034912,1.772,0.12237,0.36706,-0.001679,0.79865,0.023515,0.84254,0.43563,0.034448,1
10,-0.7167,1.157,-3.2521,0.092844,-0.60587,0.85945,0.86685,0.68404,0.23247,0.972661,1
10,-0.13907,1.2924,-0.048289,0.15601,-0.11689,1.1537,0.86685,0.6896,0.40116,0.972661,1
10,-0.41212,0.060188,-0.76065,-0.63713,0.017168,0.076778,0.000857,0.040804,-0.30773,0.001732,1
10,-0.14912,3.152347,-0.13508,-1.396248,-0.12292,0.10047,0.86685,0.532019,0.22956,0.972661,1
10,-0.29004,2.5193,-1.8545,0.46143,-0.27002,1.1865,0.13683,0.76514,1.107,0.21383,1
10,0.013111,0.85986,-0.75954,-0.092372,-0.030095,1.4282,0.86685,0.56675,0.36091,0.972661,1
10,-0.9464,0.87003,-2.5709,-0.11904,-0.99605,1.9106,0.004575,0.7969,0.081122,0.00462,1
10,-0.49058,0.31716,-6.9412,-0.82242,-0.52859,1.1262,0.86685,0.38199,-0.26589,0.972661,1
10,0.014574,1.059,0.06143,0.016949,0.069438,1.1235,0.016635,0.30431,0.20442,0.047124,1
10,-0.098238,1.2694,0.11572,0.13451,-0.082421,1.2401,0.017112,0.63386,0.43836,0.023825,1
10,-2.2469,0.040849,-5.4474,-2.4682,-2.2441,3.6521,0.002709,0.10512,-0.64384,0.002956,1
10,-1.3344,0.65406,-1.9301,-0.44807,-1.3011,3.744,0,0.84716,-0.23143,0,1
10,-0.019873,0.92728,0.094535,-0.048855,-0.03947,2.1863,0,0.62296,0.2321,0,1
10,-0.89803,0.31674,-63.494,-1.6555,-0.1506,0,0.86685,0.76744,-0.99742,0.972661,1
10,-2.1853,0.95769,-22.162,-0.042471,-2.6023,2.6795,0.11154,0.96139,-0.003846,0.11154,1
10,-3.4056,0.36938,-6.2871,-1.4649,-3.4571,0.84399,0.86685,0.85803,-0.56951,0.972661,1
10,-0.43455,2.3172,-0.66949,0.39819,-0.4215,0.18889,0.51401,0.70049,2.2213,0.52785,1
10,-0.090391,1.3599,-0.6165,0.21983,-0.2036,2.9026,0.86685,0.83063,0.21612,0.972661,1
10,0.090528,1.3178,0.067892,0.1073,0.12731,1.8042,0.04866,0.44492,0.22467,0.10895,1
10,-1.5457,1.3397,-2.4682,0.19866,-1.2156,1.8601,0.16377,0.78352,0.33393,0.20107,1
10,-0.027655,1.6348,-0.032752,0.090407,0.033604,0.93537,0.86685,0.23281,0.035992,0.972661,1
10,-0.015181,0.053936,0.018072,-0.59173,0.021365,0.54386,0.004924,0.033735,0.070323,0.006935,1
10,-0.14661,0.30309,-0.33592,-0.07543,-0.054793,0.057736,0.004602,0.032804,0.18098,0.036003,1
10,-1.0723,0.82813,-0.97834,-0.13546,-0.87812,0.70374,0.061284,0.65272,0.12795,0.068933,1
10,-0.26651,0.30159,-0.62251,-0.17194,-0.20907,0.61313,0.016766,0.074248,0.38399,0.049206,1
10,-1.254,0.29738,-7.2924,-1.7578,-0.43369,1.6856,0.000819,0.74398,-0.62122,0.000819,1
11,-0.82826,0.43952,-0.94238,-0.80216,-0.57973,1.2179,0.025627,0.62904,-0.30597,0.0258,1
11,-3.5952,0.74072,-8.873,-0.20493,-2.8057,0.037089,0.24965,0.58545,-0.21897,0.40442,1
11,-0.020781,2.353,-0.37092,0.27004,0.015269,0.87739,0.37077,0.46963,-0.14795,0.55504,1
11,-0.14265,1.0363,-6.576,0.032935,-0.19041,5.1054,0.025426,0.93969,-0.35604,0.025426,1
11,-0.12832,2.7097,-0.23208,0.53734,-0.12431,2.0165,0.045677,0.85163,0.62724,0.089314,1
11,-0.37288,0.82205,-0.56037,-0.17881,-0.36129,2.487,0.007919,0.82604,-0.025101,0.007966,1
11,-1.136858,3.152347,-7.250397,-1.396248,-1.017833,1.364361,0.86685,0.532019,2.951268,0.972661,1
11,-0.33698,1.2954,-1.9334,0.10786,-0.29609,0.91752,0.21797,0.47303,0.24923,0.4778,1
11,-0.063248,1.493,-0.91795,0.25983,-0.015385,2.2912,0,0.78689,0.047761,0,1
11,-0.16879,0.95064,-1.8335,-0.031037,-0.011421,0.2089,0.1748,0.59771,-0.30819,0.37848,1
11,-1.136858,3.152347,-7.250397,-1.396248,-1.017833,1.364361,0.86685,0.532019,2.3444,0.972661,1
11,-0.32245,1.2971,-0.77439,0.16325,-0.095705,2.7981,0.86685,0.71265,-0.21804,0.972661,1
11,-0.41642,1.9287,-0.97126,0.23457,-0.19726,0.78816,0.86685,0.48715,-0.41306,0.972661,1
11,-0.013154,1.8098,-0.15265,0.42659,-0.0284,2.2365,0.005296,0.95335,0.24392,0.008083,1
11,-0.096149,0.99785,-0.24407,-0.00153,-0.006716,1.706,0,0.71155,0.016681,0,1
11,-0.097403,3.152347,-0.91558,-1.396248,-0.07438,1.6299,2.719,0.532019,5.1825,2.719,1
11,-1.136858,0,-7.250397,-1.396248,-1.017833,1.364361,0,0.532019,-1,0,1
11,-0.14777,2.2511,-0.53795,0.32279,-0.16606,0.75291,0.69014,0.5808,1.4476,1.052,1
11,-0.12332,3.152347,-0.055042,-1.396248,-0.056834,0.31668,0.86685,0.532019,0.026359,0.972661,1
11,-3.2441,0.32529,-13.736,-2.0742,-0.78065,0,0.86685,1,-0.67471,0.972661,1
11,-0.05371,1.2056,-0.31706,0.049039,-0.091285,0.74822,0.04701,0.28755,0.23022,0.16021,1
11,-7.5476,3.152347,0,-1.396248,-1.3849,6.7421,0.86685,0.532019,0,0.972661,1
11,0.057244,3.152347,-7.250397,-1.396248,0.057244,0.23455,0.86685,0.532019,2.951268,0.972661,1
11,0.030762,0.90693,-0.05361,-0.033333,0.07181,1.1619,0.21124,0.32483,1.3284,0.2179,1
11,-0.053148,0.38573,-2.4397,-0.22712,-0.044864,0.42264,0,0.14262,1.7046,0,1
11,-0.12497,3.152347,-0.32519,-1.396248,-0.12389,0.26054,0.86685,0.532019,0.24596,0.972661,1
11,-0.092287,3.152347,-0.10084,-1.396248,-1.017833,1.364361,0.86685,0.532019,2.951268,0.972661,1
11,-1.1763,0.16318,-5.0293,-4.1631,-0.45564,2.5374,0.013576,0.81181,-0.81403,0.013576,1
11,-0.2914,0.89639,-0.32034,-0.10231,-0.2327,4.8134,0,0.88512,0.012739,0,1
