X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X58,X59,X60,X61,X62,X63,X64,X65,X66,X67,X68,X69,X70,X71,X72,X73,X74,X75,X76,X77,X78,X79,X80,X81,X82,X83,X84,X85,X86,X87,X88,X89,X90,X91,X92,X94,X95,X96,X97,X98,X99,X100,X101,class
2,5869282,0,79623,371238,101499,18224911,26393094,117714,1877949,1421825,98018,7019,4352903,30745998,978184,0,2529773,9156951,16337060,7348600,8720471,25057531,664831,2501194,0,496029,2019366,0,1194,5682614,5852,5688466,30745998,5372537,3936628,219707,1638,0,297418,12236,24660,284994,69627,0,0.13,664831,70006,2444151,-548060,60041,191972,7095,77412.85714,2095158,2261432,4356590,18441.57143,1520.214286,125004.1429,0.25,1.23,26.73,5.6,5.3,1.3,-0.23,5.92,14.96,75.57,3.68,8.55,8.55,8.08,0.45,1.006667,70.52,5.27,-43.75,-48.91,-83.15,22.15,52.02,14.74,161.55,37.11,440.5,81.5,18.5,942.71,194.45,94.063333,0.19,4.09,1198.91,3.53,0.95,178.76,1024.24,0
2,1542998,1015,626201,645981,828998,11457721,15382266,156563,8102373,126877,496442,11600,8963062,24345328,2140000,19298,1002054,4660206,12257349,5253680,7516920,19774269,666961,550600,0,279785,2393132,0,3714,3894193,676866,4571059,24345328,4102142,3266959,286037,112154,0,-11073,10067,3465,-4471,-51134,0,-0.04,666961,-42229,1365136,-209864,369178,-1088448,0,77412.85714,66821,1328834,1395655,18441.57143,1520.214286,125004.1429,-0.22,-1.1,20.36,-3,-0.11,-1.25,0.16,10.16,11.14,0,2.05,5.84,5.84,6.15,-0.18,1.006667,33.48,20.26,35.28,97.22,73.76,7.94,13.36,40.32,125.49,24.47,432.6,81.22,18.78,1819.99,235.61,94.063333,0.17,34.29,922.47,7.82,0.89,103.95,852.81,0
2,651706,42792,207601,15004,58991,296392,1648023,23572,180967,738167,102458,39758,1129394,2777417,10120,0,186634,28144,418052,120000,237398,655449,506522,1585130,0,70539,-43262,0,3040,2121968,0,2121968,2777417,857868,804411,9765,4109,0,-53423,8708,30,-44745,-52428,0,-0.1,506522,-52601,-48557,24012,96613,-76995,933,77412.85714,-100608,748659,648050,18441.57143,1520.214286,125004.1429,-1.82,-2.44,6.23,-4.88,-5.22,-6.11,1.01,9.53,-11.62,0,-0.1,4.19,4.19,1.69,-0.08,1.006667,-9.03,-2.96,-117.91,-274.07,-947.94,-1.64,-2.23,-2.62,394.21,231.7,30.89,23.6,76.4,266.7,6.13,94.063333,0.3,71.92,102.69,1.01,0.4,70.28,104.33,0
2,30929290,5401,1958958,550242,533134,60779426,112284151,32856,7961393,724659,1568717,68765,32509662,144793814,4480762,0,16029902,6288440,43919546,47744130,78708910,122628457,5196201,5705483,465570,594372,4825681,0,-75915,16711391,5453966,22165357,144793814,18686363,9498718,1600176,85473,0,2737536,20345,7385,2750496,1819201,0,0.36,5114543,1569935,-12306722,-7194678,838875,15752450,91162,77412.85714,-3657789,33273906,29616117,18441.57143,1520.214286,125004.1429,1.38,9.75,44.28,0,18.83,12.45,0.09,18.91,-28.02,33.86,-2.41,3.22,3.22,2.81,0,1.006667,230.83,139.8,99.88,40.41,26.88,48.3,64.42,298.29,255.66,99.17,553.24,84.69,15.31,4378.39,396.22,94.063333,0.11,31.45,1885.22,8.14,0.78,537.41,1379.26,0
2,317866,0,65657,10670,57025,704237,1158861,43776,28087,326269,151504,118645,785368,1944229,90088,0,242678,22097,1026652,0,63294,1089946,390769,44069,3438,14343,295366,0,7825,755809,98474,854283,1944229,1191046,971914,470,435,0,11341,46650,850,57141,36625,0,0.08,390769,44539,-536108,-10106,60514,-13774,113,77412.85714,-559878,877745,317866,18441.57143,1520.214286,125004.1429,1.89,4.42,18.4,1.04,4.8,3.08,3.85,15.73,-52.22,35.9,-1.37,1.93,1.93,3.05,0.03,1.006667,-33.27,-62.92,-94.61,-76.16,-79.38,-3.35,11.3,11.21,112.88,43.11,127.59,56.06,43.94,173.79,10.55,94.063333,0.61,12.11,127.89,2.51,1.44,68.35,71.65,0
2,480415,113199,1991687,3386,9203,876159,3755336,42389,0,179482,137588,58675,609566,4364902,384785,62087,2287550,3228,3021636,0,506,3022142,205244,8176,0,45332,774937,0,-438,1033250,309510,1342760,4364902,5366794,4867787,-10934,6071,0,224821,4286,3146,225962,167268,0,0.65,205244,166830,70387,-196062,187640,82660,2974,77412.85714,-40041,409992,369950,18441.57143,1520.214286,125004.1429,4.31,13.17,9.3,4.11,4.21,3.12,0.02,5.21,2.33,25.98,0.34,5.03,5.03,26.15,1.07,1.006667,-9.05,-8.63,-19.43,-23.67,-28.78,10.27,20.21,82.36,124.28,86.38,225.07,69.24,30.76,423.49,33.89,94.063333,1.38,92.74,43.29,20.47,4.22,105.83,30.2,0
2,5061013,1052985,1920951,94069,61739,1338784,9773077,331690,34398,6459390,2867459,957783,11399617,21172694,0,1391647,2337204,152105,5001860,1550000,2561343,7563203,1401099,11337647,0,141705,764766,0,-35725,13609491,0,13609491,21172694,7753412,6219878,15,9374,0,144198,304503,2290,446411,377678,0,0.27,1401099,445222,-416607,-1465523,1446436,-481250,87392,77412.85714,-2275989,7333914,5057924,18441.57143,1520.214286,125004.1429,1.76,2.81,19.78,2.73,5.76,4.87,3.9,16.85,-8.33,15.4,-0.3,9.71,9.71,5.53,0.15,1.006667,-0.58,15.77,119.2,24.28,13.26,23.04,54.74,11.53,195.39,161.87,55.57,35.72,64.28,162.53,25,94.063333,0.36,91.82,59.82,0.88,0.58,113.99,37.65,0
2,887706,28289,1610031,51840,61384,1857923,4866593,12519,346571,565034,3899,92229,1199855,6066448,855000,506900,869822,1148838,3513562,634007,725040,4238602,789095,506784,0,51124,470837,0,1348,1819188,8658,1827845,6066448,1741251,1417491,24323,2425,0,119037,10035,3816,125257,108368,0,0.15,789095,109624,453060,-286972,62258,329077,553,77412.85714,495716,247739,743456,18441.57143,1520.214286,125004.1429,2.06,6.85,18.59,7.84,7.19,6.22,0.36,8.86,12.89,13.48,0.57,2.31,2.31,2.21,0.17,1.006667,-5.5,8.68,132.38,64.41,79.82,36.26,36.6,15.94,138.51,73.68,231.89,69.87,30.13,432.71,109.19,94.063333,0.33,246.25,308.58,3.33,1.1,167.31,387.53,0
2,724757,0,53958,1897,52885,686,834183,1308413,7656101,54381,550,1884,9099277,9933460,0,0,80676,10916,230013,3180000,4629040,4859053,1147785,1775128,0,125930,2025575,0,-9,5074407,0,5074407,9933460,220298,64737,113991,55290,0,51869,23192,69,74992,74699,0,0.07,1147785,74699,76539,-1254302,1180,1712786,0,77412.85714,535023,105351,640374,18441.57143,1520.214286,125004.1429,0.83,1.48,70.61,-1.55,34.04,33.91,10.5,18.65,33.28,0.39,0.07,4.42,4.42,0.19,0,1.006667,18.27,13.16,95.24,149.68,148.71,24.51,1.75,-10.23,362.67,361.54,95.76,48.92,51.08,15026.86,62.67,94.063333,0.02,63.42,3.06,3.91,0.04,406.16,-339.68,0
2,198351,101,68752,85888,60965,610981,1255733,186641,429840,37155,187,894,1254076,2509810,366804,0,22763,134757,790454,0,24745,815200,784799,506554,0,109922,92141,0,272,1493688,200922,1694610,2509810,562039,432329,3186,2402,0,95389,1017,3887,92519,65199,0,0.05,784799,65116,-83427,111320,7074,-105063,0,77412.85714,-77171,275523,198351,18441.57143,1520.214286,125004.1429,2.54,3.86,14,5.79,18.42,12.98,-0.57,5.17,-10.55,29.53,-0.11,1.9,1.9,0.64,0.04,1.006667,-11.8,-13.61,-3.47,-1.98,-1.9,-2.46,3.39,-1.54,158.86,41.52,48.11,32.48,67.52,4537.47,21.65,94.063333,0.2,45.41,335.6,13.39,0.3,35.61,345.4,0
2,3487826,37595,438472,1875202,28640,3040409,11060135,83357,0,14338178,2138526,1613694,20544496,31604632,12143833,0,2242768,551819,17216431,930924,3925229,21141660,1599443,6202429,113412,227033,1920866,0,0,10063183,399789,10462972,31604632,20628759,15132892,539336,21875,0,1323140,23032,7964,1338208,1200677,0,0.73,1599443,1200677,2996590,-1910286,533454,-795706,0,77412.85714,290596,3197230,3487826,18441.57143,1520.214286,125004.1429,3.9,12.2,26.64,6.59,6.49,5.82,0.07,9.43,17.41,10.28,1.87,6.29,6.29,12.9,0.85,1.006667,-7.91,71.25,561.11,477.82,926.1,4.38,13.77,-3.17,64.24,23.19,202.06,66.89,33.11,84.06,155.8,94.063333,0.67,5.22,57.18,1.22,2.1,36.71,25.69,0
2,1509190,168926,479444,139360,101801,2126356,5443908,421610,15038,4824058,518649,3385203,10954138,16398046,3892685,0,530134,270662,5968645,761718,2266677,8235322,2212628,1473472,15027,734370,3388730,0,-221998,7602227,560496,8162723,16398046,11095555,10002643,168199,-53793,72,197048,15263,2799,209512,175457,0,0.07,2212628,281836,757131,-493274,458582,-129250,-4226,77412.85714,130377,1008093,1138470,18441.57143,1520.214286,125004.1429,1.09,2.19,9.72,2.04,1.89,1.58,0.11,5.1,12.69,16.25,0.34,3.44,3.44,5.01,0.1,1.006667,-3.5,19.59,402.02,64.5,59.34,4.9,4.3,4.8,91.21,39.15,100.89,50.22,49.78,166.49,62.39,94.063333,0.69,14.6,55.5,2.07,1.38,13.27,56.83,0
2,1388021,0,69855,56998,838348,501657,3165419,1614177,4290829,2437242,1226050,2903466,13693150,16858569,3887300,0,658055,485549,6384175,2218602,4130624,10514799,1696964,2625311,0,193556,453900,0,-231,4969499,1374271,6343770,16858569,1447969,878541,159718,347314,0,329281,45141,2438,371984,244674,0,0.13,1696964,244719,645903,-361605,951087,-59046,40,77412.85714,225289,1162731,1388021,18441.57143,1520.214286,125004.1429,1.48,3.94,39.33,-0.46,25.69,16.9,2.95,24.57,10.12,34.22,0.38,2.93,2.93,0.85,0,1.006667,13.12,-10.07,-119.33,131.31,177.21,10.7,2.77,-23.29,49.58,36.07,165.75,62.37,37.63,217.15,100.33,94.063333,0.09,13.31,157.17,0.32,0.23,220.8,-50.32,0
2,1006337,30105,962522,278010,37490,873313,3247099,198732,1466657,334307,81706,180843,3179266,6426366,769896,160000,200018,292351,2089504,358500,451598,2541102,721317,967763,0,249163,1848282,0,19849,3806374,78890,3885264,6426366,3822394,3093759,29138,30341,0,360129,10837,798,370168,269698,0,0.37,721317,272930,-134354,-362702,53998,155323,-2158,77412.85714,-343893,1270787,926893,18441.57143,1520.214286,125004.1429,4.28,7.13,19.06,8.67,9.68,7.06,0.26,8.51,-6.43,27.14,-0.19,5.28,5.28,5.3,0.46,1.006667,329.1,74,120.42,27.18,22.95,59.44,53.33,5.22,155.4,97.66,65.4,39.54,60.46,1020.1,39.34,94.063333,0.61,60.91,71.81,9.08,1.01,21.38,111.35,0
2,26913150,3500819,31181855,2439136,4267748,37607738,106026561,552490,2012612,7533313,1275356,3903745,26641670,132668231,15290800,12108186,26370938,7144182,78193610,6873859,8897033,87090643,4159606,10664520,0,2022709,15498584,0,8599637,40945056,4632532,45577588,132668231,71564004,48937259,140760,937437,0,952358,3324369,90525,4186202,3421271,0,0.69,4686713,3577023,1219302,-2589903,2475670,-560872,-220873,77412.85714,-2152346,26616996,24464650,18441.57143,1520.214286,125004.1429,2.7,7.69,31.62,1.83,5.85,4.78,4.52,28.88,1.56,18.27,0.26,9.86,9.86,17.23,0.32,1.006667,4.44,-1,-49.18,20.42,18.16,14.2,26.49,10.6,135.59,84.38,191.08,65.65,34.35,595.45,79.35,94.063333,0.56,120.92,198.79,8.35,1.61,137.52,182.19,0
2,3426985,0,2169782,1820308,61263,622075,8170143,9303,10420,123359,6930,1144377,1382290,9552432,273971,0,4272416,2388022,6982853,267112,277955,7260808,274372,914395,0,82477,809372,0,-903,2079711,211913,2291624,9552432,3315816,2994559,-66004,477,0,189726,3776,28,193474,158094,0,0.39,411558,157033,187425,-92519,91516,160244,23044,77412.85714,278194,2700982,2979176,18441.57143,1520.214286,125004.1429,1.96,7.1,9.69,8.37,5.83,4.77,0.11,3.29,2.68,18.29,0.46,7.58,7.58,12.09,1.01,1.006667,94.53,101.43,110.17,59.65,50.62,53.41,12.46,-3.17,117,81.13,316.84,76.01,23.99,1963.89,23.61,94.063333,0.41,119.51,46.04,26.1,1.49,344,-178.46,0
2,3707908,2870897,12110992,204670,851713,10088007,31527906,460037,1123581,3527441,814252,1052335,8713992,40241898,680355,1007142,16064802,38210,27192356,2852316,4018288,31210645,1323594,694358,0,346966,609062,0,-311335,2662644,6368609,9031253,40241898,49179852,44207486,-40188,49610,0,204110,187667,23334,368444,150044,0,0.02,1323594,343037,1375663,-402700,745544,-960796,7632,77412.85714,19797,3663624,3683421,18441.57143,1520.214286,125004.1429,0.38,1.69,10.11,1.73,0.75,0.31,0.33,8.37,5.06,59.28,1.04,2.01,2.01,37.16,0.64,1.006667,-5.02,7.14,215.34,205.62,126.75,-2.39,10.02,1.39,115.94,74.4,345.58,77.56,22.44,273.71,61.32,94.063333,1.23,81.42,57.97,11.17,5.55,93.06,46.33,0
2,248434,0,102902,13549,37570,30204,473748,16338,0,191441,5959,41347,347117,820865,0,0,36504,16989,119779,0,1633,121412,1006671,1194272,0,157710,-1775608,0,0,583044,116409,699453,820865,86836,60721,-2568,-3847,0,-37906,1210,182,-36879,-34952,0,-0.03,1006671,-34952,-68651,-9104,11214,111292,22,77412.85714,33557,214878,248434,18441.57143,1520.214286,125004.1429,-4.43,-5.13,30.07,-39.92,-42.47,-40.25,1.18,72.46,-57.31,0,-0.07,0.58,0.58,0.09,-0.03,1.006667,169.64,169.39,-1.09,-18.67,-22.14,26.12,12.01,0.26,395.52,328.1,17.36,14.79,85.21,354.33,0,94.063333,0.11,343.72,79.33,0.44,0.13,178.38,244.67,0
2,19368158,86165,716422,13254563,3699111,61187892,98312310,2710031,3848104,14583833,3262996,4393718,37436957,135749268,3458748,127252,12030600,20870541,65044948,22283164,26219129,91264077,8205681,5535919,0,2543815,24128274,0,-722809,39690879,4794311,44485190,135749268,19049784,10186494,598875,431542,0,3970725,38209,7240,4001694,3139343,0,0.36,8205681,2688547,10186163,-5199234,2550077,-817063,-10244,77412.85714,4159619,15003046,19162665,18441.57143,1520.214286,125004.1429,2.5,7.25,46.53,18.82,21.01,16.48,0.16,10.62,15.66,21.55,1.24,4.84,4.84,2.32,0.44,1.006667,9.25,-0.28,3.02,3.19,9.73,31.61,31.24,4.25,151.15,36.7,205.16,67.23,32.77,393.67,81.53,94.063333,0.15,9.79,1505.9,1.1,0.44,276.7,1238.99,0
2,385690,94207,1399412,129206,56655,1292158,3426897,83595,400854,596777,7756,128028,1484791,4911688,642245,778522,949576,99914,2764406,143428,180068,2944474,313497,958295,0,39272,357098,0,0,1668163,299051,1967214,4911688,3258665,2731359,36932,-722,0,162838,9770,583,172025,145171,0,0.4,313497,145171,-43121,-272059,130073,254324,36,77412.85714,-60821,412024,351202,18441.57143,1520.214286,125004.1429,3.24,7.69,16.18,5.17,5.28,4.45,0.28,9.45,-1.56,15.61,-0.14,5.32,5.32,10.39,0.54,1.006667,91.1,78.9,107.3,113.76,113.49,72.13,49.04,1.21,123.97,70.03,149.68,59.95,40.05,349.14,79.74,94.063333,0.73,109.36,110.09,4.84,1.73,78.89,140.56,0
2,2677572,586542,6799385,657303,882911,1321453,12956079,31717,217513,427522,100702,291672,1752165,14708244,1169085,2989686,3850948,31563,9062243,0,188605,9250848,2648286,2615120,0,22876,-49078,0,272,5068788,388608,5457396,14708244,10168529,8853230,143607,8742,2,359795,13838,12794,360838,273804,0,0.15,1518340,273697,-901878,-253179,161795,855639,2,77412.85714,-299417,1472423,1173005,18441.57143,1520.214286,125004.1429,1.99,7.2,12.93,3.49,3.55,2.69,0.01,7.81,-9.95,24.12,-0.59,1.91,1.91,3.84,0.13,1.006667,23.68,18.87,167.88,-17.6,-30.37,20.92,151.38,22.11,142.97,120.85,169.51,62.9,37.1,1028.39,76.2,94.063333,0.74,178.65,36.81,19.57,2.68,107.7,107.76,0
2,1423539,0,26490,0,47445,0,1557069,4088183,0,153359,1792972,254474,6605664,8162732,0,0,211330,67,340998,1410455,1502817,1843815,1942200,710862,0,896584,2324862,0,-144585,5729922,588995,6318917,8162732,203430,90787,-7392,249303,0,318423,3060,1378,320105,295764,0,0.14,1942200,295764,-16101,-422001,496055,123800,3,77412.85714,-314301,736637,422335,18441.57143,1520.214286,125004.1429,3.69,4.77,55.37,33.98,157.35,145.39,0.83,23.43,-4.72,7.6,-0.01,2.95,2.95,0.1,0.04,1.006667,10.66,13.27,65.75,-40.13,-33.92,7.28,5.8,60.27,456.62,454.22,29.18,22.59,77.41,397.13,22.38,94.063333,0.03,38.18,0,0.11,0.03,846.46,-808.28,0
2,2387503,0,557214,1135,10670,4946,2971477,712050,793144,7626933,21488,237843,9520395,12491872,0,0,27232,10825,1918248,0,7062,1925310,2050770,2799310,0,730394,4949273,0,-171,10529574,36987,10566561,12491872,2220797,1612006,-24466,26193,0,547122,3691,1919,548894,413870,0,0.2,2050770,413870,823106,-873561,168421,-98390,7,77412.85714,-148839,408343,259503,18441.57143,1520.214286,125004.1429,3.39,3.98,27.41,24.08,24.72,18.64,0.08,2.99,42.91,24.6,0.4,5.13,5.13,1.08,0.26,1.006667,0.12,-0.27,14.98,19.68,20.29,-1.28,4.95,-1.08,154.91,154.59,18.22,15.41,84.59,138.11,0,94.063333,0.18,55.71,0.79,0.29,0.21,5.45,51.05,0
2,4002159,0,635059,135178,345602,9159415,14277688,268905,1076014,153781,216459,125042,2861899,17139588,3240000,132000,1383344,1250961,7705227,3173756,3359694,11064921,1197786,2280846,0,482182,1551777,0,517664,6030255,44412,6074667,17139588,3571158,2768286,143389,121282,0,335855,5417,5351,335921,221056,0,0.18,1197786,39674,-278540,-11125,138507,67382,0,77412.85714,-222285,4218826,3996540,18441.57143,1520.214286,125004.1429,1.31,3.6,22.48,6.04,9.41,6.19,0,4.07,-3.61,34.19,-0.23,5.03,5.03,2.98,0.18,1.006667,-6.15,-0.45,-36.59,-4.77,-14.33,33.64,49.27,40.15,185.3,64.67,182.15,64.56,35.44,2497.95,110.72,94.063333,0.21,42.87,856.31,10.89,0.58,132.96,766.23,0
2,1115479,297,6547,5966,3262,24212,1321639,166191,5502,74591,0,121794,927092,2248731,0,0,2398,18738,107791,0,26099,133890,528000,351117,882,347293,871161,0,-5145,2093307,21534,2114841,2248731,664236,535308,-18020,54782,0,127812,207,32,127987,108034,0,0.2,528000,108439,-45878,7036,3287,-13100,405,77412.85714,-51539,1167018,1115479,18441.57143,1520.214286,125004.1429,4.84,5.23,19.41,10.82,19.27,16.26,0.03,10.96,-42.56,15.59,-0.09,3.96,3.96,1.26,0.14,1.006667,-15.95,20.08,29.98,-53.35,-49.12,-1.34,1.58,-8.98,1226.11,1197.46,6.33,5.95,94.05,2835.25,0,94.063333,0.3,1.96,8.44,8.77,0.32,0.69,9.71,0
2,212107,0,552432,70376,70613,387266,1485560,0,0,3167376,46738,14991,3390084,4875644,303279,0,55086,21070,802876,675421,1225182,2028058,606070,1033272,0,214816,998174,0,-39960,2812371,35215,2847586,4875644,825299,658246,58933,2256,0,53369,50919,29,104259,78907,0,0.13,606070,78907,22862,-58354,60615,-133360,472,77412.85714,-168381,369489,201107,18441.57143,1520.214286,125004.1429,1.6,2.79,20.24,6.19,12.63,9.56,6.17,6.68,2.85,24.32,0.04,4.64,4.64,1.36,0.08,1.006667,-9.51,-46.99,-68.6,-46.97,-46.17,3.46,0.82,3.09,185.03,104.02,71.22,41.6,58.4,109.61,44.26,94.063333,0.17,157.87,162.25,0.25,0.29,33.74,286.37,0
2,23792584,5604208,14769380,1048979,4811595,11372773,74025147,10432097,577629,32958271,13356860,3282653,68185858,142211005,8938241,2661149,18183925,1092240,62422533,18941065,33324529,95747062,12213682,5521377,361,966053,7354618,0,-670682,25385408,21078536,46463944,142211005,77795565,65101007,745510,1834283,7876,532352,2018596,149342,2401606,2040224,0,0.13,12213682,2240130,5343703,-17368114,11820607,21202645,-298907,77412.85714,8879326,12806210,21685536,18441.57143,1520.214286,125004.1429,1.61,4.85,16.27,-1.17,3.09,2.63,2.41,16.04,8.56,15.05,0.44,2.08,2.08,6.36,-0.07,1.006667,4.83,0.91,-248.32,-22.99,-21.83,21.24,29.65,40.62,118.59,81.17,206.07,67.33,32.67,159.55,94.83,94.063333,0.61,66.13,42.81,1.85,1.85,66.74,42.2,0
2,732295,91,543312,587165,1452217,124024,3439104,125929,0,241686,0,154323,2433312,5872415,857350,0,239204,12048,2696559,450000,540196,3236755,447805,958024,0,17542,1200708,0,24,2624103,11557,2635661,5872415,870374,552816,73024,1052342,0,1141479,1692,8080,1135091,969411,0,2.16,447805,969411,-594881,32449,2643,968859,0,77412.85714,406427,322124,728551,18441.57143,1520.214286,125004.1429,18.6,44.89,36.49,11.66,130.41,111.38,-0.73,14.75,-22.06,14.6,-1.33,5.86,5.86,1.94,0.23,1.006667,31.59,84.56,493.25,9189.56,44800.93,36.1,60.82,-15.37,127.54,101.16,122.81,55.12,44.88,1276.72,70.47,94.063333,0.17,121.71,603.38,3.31,0.4,112.44,612.64,0
2,718523,0,69940,586005,65939,94577,1559064,0,37074,31981,3019,19545,248286,1807351,0,0,208530,506050,819566,0,4855,824421,295980,442027,0,130866,109761,0,-2332,976301,6629,982929,1807351,900601,747690,-29963,851,0,99314,1084,40,100359,75524,0,0.26,295980,75671,-918885,-3975,5032,-118574,29778,77412.85714,-1011658,1730183,718523,18441.57143,1520.214286,125004.1429,3.58,7.56,16.98,10.99,11.14,8.39,0.12,9.26,-112.12,24.75,-3.1,3.3,3.3,3.04,0.33,1.006667,51.13,14.32,-8.56,-9.83,-11.54,-33.08,1.7,2.96,190.23,104.31,83.87,45.61,54.39,2810.3,0,94.063333,0.43,18.07,32.02,23.07,0.9,98.42,-48.33,0
2,155761,28440,491705,51325,29982,276119,1070185,0,0,618514,294472,161140,1405917,2476102,589000,78000,295756,29930,1205236,0,86228,1291464,312141,477925,0,27042,249495,0,85637,1152240,32397,1184637,2476102,1350796,987731,20945,9686,0,53186,6847,1413,58620,42936,0,0.14,312141,58097,29917,-81583,23116,24211,23,77412.85714,-27432,166794,139361,18441.57143,1520.214286,125004.1429,1.8,3.63,26.88,3.44,4.34,3.18,0.4,21.38,2.48,26.76,0.1,3.69,3.69,4.33,0.15,1.006667,14.8,16.49,71.04,40.17,33.66,8.12,0.4,1.69,88.79,61.01,109.02,52.16,47.84,129.16,56.3,94.063333,0.57,95.66,75.5,1.48,1.14,77.97,93.19,0
2,551368,6993,406604,81811,5645,0,1052425,0,0,105,0,0,105,1052530,797093,37928,78951,82182,2130433,0,69464,2199897,470000,810129,39781,197418,-2658769,0,-5924,-1147366,0,-1147366,1052530,839750,812160,16004,371733,0,208817,140199,20077,328940,327667,0,0.7,470000,286819,-520168,383437,581,607912,12,77412.85714,471192,48228,519420,18441.57143,1520.214286,125004.1429,36.98,4.593246,3.29,-19.44,39.17,39.02,14.3,20.65,-24.42,0.39,-1.11,-2.44,-2.44,1.79,-0.35,1.006667,241.5,123,18.43,281.79,280.83,-13.24,-4.82,-99.98,49.4,45.56,-191.73,209.01,-109.01,2015.61982,-76.79,94.063333,0.95,73.89,5.98,7.12,-0.61,37.68,42.19,1
2,6850220,2710,771979,133635,52601,37483,7939078,733468,8424,2321080,455117,233328,5281462,13220540,0,14858,857864,1033956,2182760,0,1372772,3555532,1541930,6214203,0,135356,1766136,0,0,9657625,7382,9665008,13220540,2185946,1200858,-68369,-4579,0,445836,24664,4777,465724,457051,0,0.32,1541930,457051,590808,-1003178,590790,-50166,0,77412.85714,-462537,2524484,2061946,18441.57143,1520.214286,125004.1429,3.53,4.83,45.06,21.49,21.31,20.91,0.91,26.22,27.07,1.86,0.38,6.74,6.74,1.53,0.33,1.006667,11.78,11.45,21.06,12.94,13.67,7.31,6.03,7.77,363.72,354.86,36.79,26.89,73.11,339.12,0.15,94.063333,0.17,78.02,9.21,0.79,0.23,186.55,-99.32,0
2,9787461,2465067,31036553,383517,1288964,13975295,73177556,267749,65648,7577957,743609,4901582,19481054,92658610,5768283,6174659,6965114,779265,31649138,8240273,22628043,54277181,7664132,12627377,17475,2917182,15116208,0,-964895,37377478,1003951,38381429,92658610,14102837,10520558,997001,17237,0,-1006106,183540,89109,-911675,-780850,0,-0.1,7664132,-956180,355669,-450634,417232,-3691129,-47526,77412.85714,-3833622,11486751,7653128,18441.57143,1520.214286,125004.1429,-0.84,-1.98,25.4,-3.24,-6.46,-5.54,0.67,20.91,1.12,0,0.05,4.88,4.88,1.84,-0.06,1.006667,-5.69,-5.8,15.97,-59.94,-44.17,-5.57,-4.8,1.59,231.22,140.94,141.42,58.58,41.42,715.92,95.07,94.063333,0.15,623.63,364.04,1.67,0.36,173.32,814.36,0
2,840001,73496,1786923,1767144,211991,2035441,6750266,13710,167975,1368019,931945,258348,5168805,11919071,4283629,102334,589802,345870,6004797,310012,581918,6586715,1271442,3278523,0,210829,560119,0,9409,5330322,2035,5332356,11919071,6879554,6401538,143773,3211,0,-62377,6454,1092,-57014,-59896,0,-0.05,1271442,-62079,-1254867,-159471,73099,1058459,0,77412.85714,-355881,948443,592561,18441.57143,1520.214286,125004.1429,-0.52,-1.11,6.95,-0.44,-0.83,-0.87,0.08,5.21,-20.9,0,-0.99,4.19,4.19,5.41,-0.02,1.006667,10.99,74.16,52.16,4.09,17.63,24.71,4.34,-0.8,112.41,48.5,123.52,55.26,44.74,235.19,91.03,94.063333,0.6,64.62,85.76,2.88,1.28,29.02,121.36,0
